52644;Ulz;Noble leader;Male;German;492
52645;Uma;bright;Female;Indian;113000
52646;Umairoh;;Female;Unknown;175
52647;Umar;name of the second Khalifa;Male;Arabic;104000
52648;Umarah;old Arabic name, meaning unknown;Male;Arabic;98
52649;Umayma;little mother;Female;Arabic;117
52650;Umayma;little mother;Female;Egyptian;117
52651;Umayr,;old Arabic name, meaning unknown;Male;Arabic;275
52652;Umi;life;Male;Egyptian;28000
52653;Umit;hope;Male;Turkish;97000
52654;Umm;mother;Female;Egyptian;22000
52655;Una;Hopi name meaning &quot, remember.&quot,;Female;Native;170000
52656;Una;One.;Female;English;170000
52657;Una;Remember (Hopi);Female;Native American;170000
52658;Una;Together;Female;Irish;170000
52659;Una;White wave;Female;Celtic;170000
52660;Unai;shepherd;Male;Basque;8000
52661;Ungus;One vigor;Male;Irish;14
52662;Unika;meaning unknown;Male;Egyptian;6000
52663;Unity;Together;Female;Irish;57000
52664;Unwin;Unfriendly;Male;English;3000
52665;Unwine;Unfriendly;Male;English;36
52666;Unwyn;Unfriendly;Male;English;4
52667;Uny;Together;Female;Irish;3000
52668;Uoc;wishes;Female;Vietnamese;13000
52669;Upala;jewel USHA;Female;Hindi;338
52670;Upala;opal;Female;Indian;338
52671;Upchurch;From the upper church;Male;English;5000
52672;Upton;from the high town;Male;Anglo;19000
52673;Upton;From the high town;Male;Anglo-Saxon;19000
52674;Upton;From the upper farm;Male;English;19000
52675;Uptun;From the upper farm;Male;English;4
52676;Upwode;From the upper forest;Male;English;0
52677;Upwood;From the upper forest;Male;English;70
52678;Urania;heavenly;Female;Greek;2000
52679;Uranus;myth name (sky);Male;Greek;9000
52680;Ur-Atum;myth name (great);Male;Egyptian;1
52681;Urbano;From the city;Male;Spanish;44000
52682;Urbi;princess;Female;Egyptian;2000
52683;Urenna;Ibo of Nigeria name meaning &quot,father's pride.&quot,;Female;African;95
52684;Uri;God is my light;Male;Hebrew;27000
52685;Uriah;God is my light;Male;Hebrew;4000
52686;Urian;from heaven;Male;Greek;867
52687;Urice;Light;Female;Hebrew;99
52688;Uriel;God is my light;Male;Hebrew;36000
52689;Urien;Name of a king;Male;Arthurian Legend;543
52690;Uriens;name of a king;Male;Arthurian;10
52691;Uriens;Name of a king;Male;Arthurian Legend;10
52692;Urika;Omaha name meaning &quot, useful to all.&quot, UTINA;Female;Native;300
52693;Urit;Light;Female;Hebrew;156
52694;Uriyah;god is my light;Male;Hebrew;51
52695;Urquhart;From the fount on the knoll;Male;Scottish;8000
52696;Urs;from Latin &quot,ursus&quot,, the bear;Male;Swiss;69000
52697;Ursa;myth name;Female;Greek;6000
52698;Ursulina;Little bear;Female;Spanish;244
52699;Urtzi;sky;Male;Basque;464
52700;Usama;description of a lion;Male;Arabic;20000
52701;Usbeorn;Divine warrior;Male;English;3
52702;Usha;myth name (daughter of Bana);Female;Indian;29000
52703;Ushas;myth name (dawn);Female;Indian;187
52704;Usi;smoke;Male;Egyptian;16000
52705;Usk-Water;meaning unknown;Male;Celtic;1
52706;Usoa;Dove;Female;Spanish;347
52707;Uta;prospers in battle;Female;Romanian;19000
52708;Utbah;old Arabic name, meaning unknown;Male;Arabic;43
52709;Uther;Arthur's father;Male;Arthurian;413
52710;Uther;Arthur's father;Male;Arthurian Legend;413
52711;Uthman;a friend of Muhammad;Male;Egyptian;3000
52712;Uthman;one of the companions of the prophet;Male;Arabic;3000
52713;Utkarsh;Advancement -- to rise;Male;India;11000
52714;Uwaine;meaning unknown;Male;Arthurian;17
52715;Uzumati;Bear (Miwok);Male;Native American;7
52716;Uzumati;Miwok name meaning &quot, bear.&quot,;Male;Native;7
52717;Uzziah;God is mighty;Male;Hebrew;170
52718;Uzziel;God is mighty;Male;Hebrew;1000
52719;Uzziye;God's strength;Female;Hebrew;1
52720;Vach;well-spoken;Female;Indian;1000
52721;Vachel;Little cow;Male;French;282
52722;Vaden;meaning unknown;Male;French;2000
52723;Vadit;Rose;Female;Hebrew;45
52724;Vafara;Brave;Female;French;9
52725;Vail;From the vale;Male;French;30000
52726;Vail;Lives in the valley;Male;English;30000
52727;Vail, Vayle;from the vale;Male;French;0
52728;Vaino;legend name;Male;Finnish;539
52729;Vaive Atoish;Alights on the cloud (Cheyenne);Male;Native American;0
52730;Vaiveahtoish;Alights on the cloud (Cheyenne);Male;Native American;0
52731;Vaiveahtoish;Cheyenne name meaning &quot, alights on the cloud.&quot,;Male;Native;0
52732;Val;Strong. Variant of Valentinus: the name of more than 50 saints and three Roman emperors.;Male;English;197000
52733;Valborga;Protecting ruler;Female;German;15
52734;Valdemar;Famous ruler;Male;German;10000
52735;Valdemarr;Famous ruler;Male;German;15
52736;Valdeze;Fierce One;Male;American;22
52737;Vale;Lives in the valley;Male;English;259000
52738;Valen;Strong. Variant of Valentinus: the name of more than 50 saints and three Roman emperors.;Male;English;35000
52739;Valencia;Vigorous and strong.;Female;Latin;651000
52740;Valentin;Strong. Variant of Valentinus: the name of more than 50 saints and three Roman emperors.;Male;Spanish;175000
52741;Valentina;brave;Female;Italian;525000
52742;Valentina;Brave;Female;Spanish;525000
52743;Valentine;Strong. Variant of Valentinus: the name of more than 50 saints and three Roman emperors.;Male;English;85000
52744;Valentino;;Male;Italian;47000
52745;Valeraine;Brave;Female;French;6
52746;Valere;Brave;Female;French;2000
52747;Valerica;forever strong;Female;Romanian;1000
52748;Valerie;brave;Female;French;212000
52749;Valerie;Strong: valiant. Feminine of the Roman family clan name Valerius.;Female;English;212000
52750;Valeriu;strong, healthy;Male;Romanian;10000
52751;Vali;meaning unknown;Male;Romanian;19000
52752;Valiant;Brave;Male;English;6000
52753;Valiant;brave;Male;French;6000
52754;Valicia;Combination of Val and Alicia.;Female;Unknown;167
52755;Valkoinen;white;Male;Finnish;135
52756;Vallen;Strong. Variant of Valentinus: the name of more than 50 saints and three Roman emperors.;Male;English;3000
52757;Vallis;A Welshman;Male;French;1000
52758;Vallois;A Welshman;Male;French;384
52759;Van;cloud;Female;Vietnamese;3000000
52760;Van;of;Male;Dutch;3000000
52761;Van;traditional middle name to indicate a boy.;Male;Vietnamese;3000000
52762;Van Aken;from Aachen;Male;Dutch;2000
52763;Van Eych;from the oak;Male;Dutch;1
52764;Van Ness;of the headland;Male;Dutch;5000
52765;Vance;grain fans;Male;English;47000
52766;Vance;Marshland.;Male;English;47000
52767;Vanda;Wanderer;Female;German;20000
52768;Vanda;wanderer;Female;Romanian;20000
52769;Vande;Wanderer;Female;German;0
52770;Vanderbilt;from the hill;Male;Dutch;84000
52771;Vanderpool;from the pool;Male;Dutch;3000
52772;Vanderveer;from the ferry;Male;Dutch;935
52773;Vandyke;from the dike;Male;Dutch;5000
52774;Vanesa;Butterfly. Variant of Vanessa.;Female;Spanish;55000
52775;Vanessa;Butterfly.;Female;Hebrew;516000
52776;Vania;God's gift;Female;Hebrew;61000
52777;Vanko;gracious gift;Male;Greek;2000
52778;Vanna;God's gift;Female;Hebrew;8000
52779;Vannes;Grain fans;Male;English;8000
52780;Vappu;legend name;Female;Finnish;175
52781;Vara;stranger;Female;Greek;21000
52782;Varaza;boar;Female;Indian;49
52783;Varda;God's gift;Female;Hebrew;3000
52784;Varda;rose;Female;Hebrew;3000
52785;Vardan;From the green hill;Male;French;17000
52786;Varden;From the green hill;Male;Celtic;1000
52787;Varden;From the green hill;Male;French;1000
52788;Vardit;Rose;Female;Hebrew;240
52789;Vardon;From the green hill;Male;Celtic;542
52790;Vardon;From the green hill;Male;French;542
52791;Vareck;From the fortress;Male;English;27
52792;Vared;Rose;Female;Hebrew;43
52793;Varek;From the fortress;Male;English;119
52794;Vargovic;has big lips;Male;Czechoslovakian;76
52795;Varik;from the fortress;Male;English;1000
52796;Varney;From the alder grove;Male;Celtic;7000
52797;Vartan;giver of roses;Male;Armenian;5000
52798;Vartoughi;rose;Female;Armenian;0
52799;Varunani;myth name (goddess of wine);Female;Indian;3
52800;Vasek;victorious;Male;Czechoslovakian;7000
52801;Vasile;royal, kingly;Male;Romanian;46000
52802;Vasilis;regal;Male;Greek;13000
52803;Vasudev;"""God of wealth, God of good things.""";Male;Indian;4000
52804;Vaughan;Small;Male;Celtic;54000
52805;Vaughn;Small;Male;Celtic;60000
52806;Vayle;From the vale;Male;French;143
52807;Vayle;Lives in the valley;Male;English;143
52808;Vedetta;From the guard tower;Female;French;195
52809;Vedette;From the guard tower;Female;French;494
52810;Vedette;guardian;Female;Italian;494
52811;Vedika;"""Consciousness, Altar: a river in India.""";Female;Sanskrit;1000
52812;Vega;Falling;Female;Arabic;226000
52813;Vellamo;protector Kalevala, The;Female;Finnish;69
52814;Velma;Protector.;Female;Greek;7000
52815;Velouette;Soft;Female;English;7
52816;Velvet;Soft;Female;English;21000
52817;Vema;myth name (goddess of sex);Female;Indian;1000
52818;Vemados;Courage of a bear;Male;German;4
52819;Venamin;Son of the right hand;Male;Hebrew;7
52820;Vencel;victorious;Male;Hungarian;414
52821;Venessa;butterfly;Female;Greek;6000
52822;Venetia;Blessed;Female;Celtic;3000
52823;Veniamin;son of the right hand;Male;Hebrew;6000
52824;Venjamin;Son of the right hand;Male;Hebrew;75
52825;Ventura;Good fortune;Female;Spanish;129000
52826;Venus;Love and Beauty;Female;Greek;66000
52827;Verbrugge;from the bridge;Male;Dutch;1000
52828;Verdad;Honest;Female;Spanish;10000
52829;Verddun;From the green hill;Male;French;2
52830;Verdell;Green: flourishing.;Male;French;2000
52831;Verel;TRUE;Male;French;579
52832;Verena;Protector;Female;German;18000
52833;Verene;Protector;Female;German;309
52834;Verge;owns four acres of land;Male;Anglo;6000
52835;Verge;Owns four acres of land;Male;Anglo-Saxon;6000
52836;Verina;Protector;Female;German;3000
52837;Verity;Truth;Female;Australian;10000
52838;Vern;Surname related to Vernon alder tree grove. Also used as abbreviations of Vernon or Lavern.;Male;English;12000
52839;Vern;Surname related to Vernon alder tree grove. Also used as abbreviations of Vernon or Lavern.;Male;French;12000
52840;Vernados;courage of a bear;Male;German;13
52841;Vernay;From the alder grove;Male;French;1000
52842;Verne;Surname related to Vernon alder tree grove. Also used as abbreviations of Vernon or Lavern.;Male;English;38000
52843;Verne;Surname related to Vernon alder tree grove. Also used as abbreviations of Vernon or Lavern.;Male;French;38000
52844;Vernell;Green: flourishing.;Male;French;2000
52845;Verney;From the alder grove;Male;French;2000
52846;Vernon;Alder tree grove. Aristocratic surname brought to England at the time of the Norman conquest.;Male;English;100000
52847;Vernon;Alder tree grove. Aristocratic surname brought to England at the time of the Norman conquest.;Male;French;100000
52848;Vernon;from Vernon;Male;French;100000
52849;Veronica;honest image;Female;Greek;369000
52850;Veronica;True image. Biblical name.;Female;Latin;369000
52851;Veronique;Honest;Female;French;30000
52852;Verrall;TRUE;Male;French;705
52853;Verrell;TRUE;Male;French;539
52854;Verrill;true;Male;French;1000
52855;Veryl;TRUE;Male;French;147
52856;Vesna;Unknown;Female;Europe;27000
52857;Veta;Intelligent;Female;Spanish;12000
52858;Veto;Intelligent;Male;Spanish;3000
52859;Vevila;Harmony;Female;Irish;28
52860;Vevina;Sweet lady;Female;Irish;89
52861;Vibeke;little woman;Female;Danish;5000
52862;Vibeke;little woman;Female;German;5000
52863;Vic;From the village;Male;French;164000
52864;Vicenta;Victor;Female;Spanish;3000
52865;Vicente;Conquering.;Male;Spanish;188000
52866;Vick;From the village;Male;French;29000
52867;Vicki;Alternate Spelling: Victoria. Victory or victorius.;Female;Latin;101000
52868;Vicq;From the village;Male;French;206
52869;Victor;conqueror;Male;Romanian;917000
52870;Victor;Victor;Male;Spanish;917000
52871;Victoria;Derived from Victoria triumphant;Female;Unknown;1000000
52872;Victoria;victory;Female;Romanian;1000000
52873;Victoriano;Conqueror.;Male;Spanish;5000
52874;Victorina;Victory;Female;French;2000
52875;Victorine;Victory;Female;French;1000
52876;Victorino;Conqueror.;Male;Spanish;6000
52877;Victorio;Conqueror.;Male;Spanish;6000
52878;Victoro;Victor;Male;Spanish;211
52879;Vicuska;life;Female;Hungarian;31
52880;Vida;Dearly loved;Female;Hebrew;293000
52881;Vidal;Life. Used as both surname and given name. See also Vito.;Male;English;123000
52882;Vidal;Life. Used as both surname and given name. See also Vito.;Male;French;123000
52883;Vidal;Life. Used as both surname and given name. See also Vito.;Male;Spanish;123000
52884;Videl;Life. Used as both surname and given name. See also Vito.;Male;English;1000
52885;Videl;Life. Used as both surname and given name. See also Vito.;Male;French;1000
52886;Videl;Life. Used as both surname and given name. See also Vito.;Male;Spanish;1000
52887;Vidette;Dearly loved;Female;Hebrew;564
52888;Vidor;Hungarian\r \r form of Victor (victorious);Male;Hungarian;3000
52889;Vien;completion, accomplishment, satisfaction, also, institute, palace, reference;Male;Vietnamese;29000
52890;Vienna;Unknown;Female;Unknown;112000
52891;Viet;being Vietnamese;Male;Vietnamese;137000
52892;Viet;for Vietnam, to write;Female;Vietnamese;137000
52893;Vignetta;Little vine;Female;French;105
52894;Vignette;Little vine;Female;French;3000
52895;Viheke;Little woman;Female;German;11
52896;Viho;Cheyenne name meaning &quot, chief.&quot, VIPPONAH;Male;Native;110
52897;Viho;Chief (Cheyenne);Male;Native American;110
52898;Vika;From the creek;Female;Scottish;228000
52899;Viktoria;;Female;Unknown;372000
52900;Viktoria;Hungarian form of Victoria (victorious);Female;Hungarian;372000
52901;Vilhelm;Danish form of William (determined\r \r protector);Male;Danish;1000
52902;Viljo;resolute protector;Male;Finnish;210
52903;Villett;from the country estate;Female;French;41
52904;Villetta;From the countly estate;Female;French;237
52905;Villette;From the countly estate;Female;French;4000
52906;Vina;From the vineyard;Female;Spanish;69000
52907;Vina;vina (a stringed instrument);Female;Indian;69000
52908;Vinata;myth name (daughter of Daksha);Female;Indian;186
52909;Vince;Form of Vincent conquering.;Male;English;85000
52910;Vincent;Conquering.;Male;English;479000
52911;Vincente;Victor;Male;Spanish;2000
52912;Vincenzo;The conquerer.;Male;Italian;110000
52913;Vineeta;simple;Female;Indian;2000
52914;Vingon;Son of Vinn;Male;English;8
52915;Vinn;Conqueror;Male;English;2000
52916;Vinnie;Form of Vincent conquering.;Male;English;15000
52917;Vinson;Form of Vincent conquering.;Male;English;21000
52918;Vinsone;Son of Vinn;Male;English;3
52919;Violet;flower;Female;Italian;51000
52920;Violetta;Little violet;Female;French;118000
52921;Viollette;Little violet;Female;French;79
52922;Viorela;meaning unknown;Female;Romanian;381
52923;Vipponah;Slim face (Cheyenne);Male;Native American;1
52924;Viradecthis;A Tungrian goddess;Female;Anglo;0
52925;Viradecthis;A Tungrian goddess;Female;Anglo-Saxon;0
52926;Virag;flower;Female;Hungarian;6000
52927;Viraj;Splendor.;Male;Hindi;9000
52928;Virgena;Chaste: virginal.;Female;English;9
52929;Virgil;Flourishing. Roman poet-philosopher Virgil works have been classic texts of Roman history and the Latin language for 2000 years.;Male;English;17000
52930;Virgilio;Spanish form of Virgil profiting;Male;Spanish;19000
52931;Virginia;Chaste: virginal.;Female;English;2000000
52932;Virginia;pure;Female;Italian;2000000
52933;Virginia;Virgin;Female;Spanish;2000000
52934;Vita;Luya of Kenya name meaning &quot,war.&quot,;Male;African;209000
52935;Vito;Vital;Male;Spanish;66000
52936;Vittoria;Victor;Female;Spanish;18000
52937;Viveka;Little woman;Female;German;2000
52938;Vivian;In Malory's Mort d'Arthur Vivien was the Lady of the Lake: also the enchantress of Merlin.;Female;English;130000
52939;Viviana;alive;Female;Italian;82000
52940;Viviana;full of life;Female;Romanian;82000
52941;Viviana;In Malory's Mort d'Arthur Vivien was the Lady of the Lake: also the enchantress of Merlin.;Female;English;82000
52942;Viviane;The Lady of the Lake;Female;Arthurian Legend;50000
52943;Viviane;Variant of Vivian The Lady of the Lake.;Female;French;50000
52944;Vivianna;In Malory's Mort d'Arthur Vivien was the Lady of the Lake: also the enchantress of Merlin.;Female;English;1000
52945;Vivianne;In Malory's Mort d'Arthur Vivien was the Lady of the Lake: also the enchantress of Merlin.;Female;English;5000
52946;Vivica;;Female;Unknown;898
52947;Vivien;The Lady of the Lake;Female;Arthurian Legend;25000
52948;Vivien;Variant of Vivian The Lady of the Lake.;Female;French;25000
52949;Vivienne;Lively;Female;French;15000
52950;Vivika;wisdom;Female;Indian;388
52951;Vladimir;renowned prince;Male;Romanian;771000
52952;Vlasta;myth name;Female;Czechoslovakian;3000
52953;Voctorita;meaning unknown;Female;Romanian;0
52954;Vogel;bird;Male;Dutch;41000
52955;Vohkinne;Roman nose (Cheyenne);Male;Native American;1
52956;Voileta;purple;Female;Romanian;12
52957;Voistitoevitz;White cow (Cheyenne);Male;Native American;0
52958;Voisttitoevetz;White cow (Cheyenne);Male;Native American;1
52959;Vojin;"""Protector, Soldier, Peace Maker.""";Male;Serbian;577
52960;Vokivocummast;White antelope (Cheyenne);Male;Native American;0
52961;Volante;flying;Female;Italian;4000
52962;Voleta;Veiled;Female;French;108
52963;Voletta;Veiled;Female;French;222
52964;Voliny;People's spirit;Male;German;5
52965;Volker;People's guard;Male;German;22000
52966;Volney;People's spirit;Male;German;632
52967;Von;The prefex Von is equivalent of Van in Dutch names and of de in French names.;Male;German;226000
52968;Vortigem;Name of a king;Male;Arthurian Legend;0
52969;Vortigern;name of a king;Male;Arthurian;26
52970;Vortimer;Vortigem's son;Male;Arthurian Legend;4
52971;Vortimer;Vortigern's son;Male;Arthurian;4
52972;Voshkie;golden;Female;Armenian;7
52973;Vrba;willow;Male;Czechoslovakian;1000
52974;Vromme;wise;Male;Dutch;2
52975;Vruyk;From the fortress;Male;English;2
52976;Vuong;prosperous, developed;Male;Vietnamese;24000
52977;Wacfeld;From Wake's field;Male;English;6
52978;Wachiru;Kikuyu of Kenya name meaning &quot,lawmaker's son.&quot,;Male;African;25
52979;Wachiwi;Sioux name meaning &quot, dancer.&quot,;Female;Native;8
52980;Wacian;Alert;Male;English;2
52981;Wacian;watchful;Male;Anglo;2
52982;Wacian;Watchful;Male;Anglo-Saxon;2
52983;Wacleah;From Wake's meadow;Male;English;2
52984;Wacuman;Watchman;Male;English;4
52985;Wada;Advancer;Male;English;9000
52986;Wadanhyll;From the advancer's hill;Male;English;1
52987;Wade;advancer;Male;English;130000
52988;Wade;Advancer: Medieval given name from Scandinavian mythology. Also English surname referring to a water crossing.;Male;English;130000
52989;Wade;moving;Male;Anglo;130000
52990;Wade;Moving;Male;Anglo-Saxon;130000
52991;Wadi;calm, peaceful;Male;Arabic;10000
52992;Wadi;valley;Male;Arabian;10000
52993;Wadley;From Wade's meadow;Male;English;3000
52994;Wadsworth;From Wade's estate;Male;English;14000
52995;Waed;Advancer;Male;English;1000
52996;Waefreleah;From the quaking aspen tree meadow;Male;English;0
52997;Waelfwulf;wolf of slaughter;Male;Anglo;1
52998;Waer;Wary;Male;English;1000
52999;Waerheall;From the true man's manor;Male;English;0
53000;Waeringawicum;Fortress;Male;English;0
53001;Waescburne;From the flooding brook;Male;English;1
53002;Wafa';faithfulness;Female;Arabic;31000
53003;Wafid;meaning unknown;Male;Arabic;105
53004;Wafiq;successful;Male;Arabic;1000
53005;Wafiqah;successful;Female;Arabic;162
53006;Wafiyy;Loyal;Male;Arabic;18
53007;Wafiyyah;loyal, faithful;Female;Arabic;85
53008;Wagaye;Amharic of Ethiopia name meaning &quot,my sense of value&quot, or &quot,my price.&quot,;Female;African;43
53009;Wagner;Wagon maker;Male;German;227000
53010;Wahanassatta;Cheyenne name meaning &quot, he who walks with his toes turned outward.&quot,;Male;Native;1
53011;Wahanassatta;He who walks with his toes turned outward (Cheyenne);Male;Native American;1
53012;Wahchinksapa;Sioux name meaning &quot, wise.&quot, WAHCHINTONKA;Male;Native;1
53013;Wahchinksapa;Wise (Sioux);Male;Native American;1
53014;Wahchintonka;Has much Practice (Sioux);Male;Native American;3
53015;Wahed;alone, only one, unique;Male;Arabian;4000
53016;Wahibah;giver, donor;Female;Arabic;28
53017;Wahid;singular, exclusive, unequaled;Male;Arabic;30000
53018;Wahkan;Sacred (Sioux);Male;Native American;11
53019;Wa'il;coming back for shelter;Male;Arabic;89
53020;Wain;Craftsman;Male;English;5000
53021;Wainwright;Wagon maker;Male;English;12000
53022;Wait;Guard;Male;English;22000
53023;Waite;Guard;Male;English;17000
53024;Wajeeh;chief, prince;Male;Arabian;1000
53025;Wajih;noble;Male;Arabic;2000
53026;Wajihah;eminent, distinguished;Female;Arabic;208
53027;Wakanda;Sioux name meaning &quot, possesses magical power.&quot,;Female;Native;917
53028;Wake;Alert;Male;English;114000
53029;Wakefield;From Wake's field;Male;English;83000
53030;Wakeley;From Wake's meadow;Male;English;1000
53031;Wakeman;Watchman;Male;English;3000
53032;Waki;Hopi name meaning &quot, shelter.&quot, WANETA;Female;Native;2000
53033;Waki;Shelter (Hopi);Female;Native American;2000
53034;Wakil;lawyer;Male;Arabic;4000
53035;Wakiza;Desperate warrior;Male;Native American;29
53036;Wakler;Thickener of cloth;Male;English;25
53037;Walborgd;Protecting ruler;Female;German;0
53038;Walbridge;From the Welshman's bridge;Male;English;2000
53039;Walbrydge;From the Welshman's bridge;Male;English;1
53040;Walby;From the Welshman's dwellings;Male;English;643
53041;Walcot;Lives in the Welshman's cottage;Male;English;412
53042;Walcott;Lives in the Welshman's cottage;Male;English;5000
53043;Walda;Ruler;Female;German;949
53044;Waldburga;protecting ruler;Female;German;3
53045;Waldemar;Famous ruler;Male;German;26000
53046;Waldemarr;Famous ruler;Male;German;9
53047;Walden;From the Welshman's valley;Male;English;82000
53048;Walden;Powerful. Abbreviation of Oswald.;Male;German;82000
53049;Waldhramm;Ruling raven;Male;German;0
53050;Waldhurga;Protecting ruler;Female;German;0
53051;Waldifrid;Peaceful ruler;Male;German;0
53052;Waldmunt;Mighty protector;Male;German;1
53053;Waldo;Powerful. Abbreviation of Oswald.;Male;English;19000
53054;Waldo;Powerful. Abbreviation of Oswald.;Male;German;19000
53055;Waldo;ruler;Male;German;19000
53056;Waldon;From the Welshman's hill;Male;English;3000
53057;Waldrom;Ruling raven;Male;German;77
53058;Waldron;From the Welshman's hill;Male;English;15000
53059;Waldron;Powerful. Abbreviation of Oswald.;Male;German;15000
53060;Waldron;ruling raven;Male;German;15000
53061;Waleed;newborn child;Male;Arabic;56000
53062;Waleis;From Wales;Female;English;7
53063;Waleis;From Wales;Male;English;7
53064;Walford;From the Welshman's ford;Male;English;4000
53065;Walfred;peaceful ruler;Male;German;361
53066;Walfrid;Peaceful ruler;Male;German;60
53067;Walidah;newborn;Female;Arabic;199
53068;Walidah;newly born;Female;Egyptian;199
53069;Walker;thickener of cloth;Male;English;475000
53070;Walker;Worker in cloth.;Male;English;475000
53071;Wallace;A Welshman;Male;German;264000
53072;Wallace;From Wales;Male;English;264000
53073;Wallace;stranger;Male;Anglo;264000
53074;Wallace;Stranger;Male;Anglo-Saxon;264000
53075;Wallace;Welshman: stranger.;Male;Scottish;264000
53076;Wallache;A Welshman;Male;German;99
53077;Waller;Army ruler;Male;German;31000
53078;Waller;mason;Male;English;31000
53079;Wallis;From Wales;Female;English;21000
53080;Wallis;From Wales;Male;English;21000
53081;Wallis;Stranger;Male;Anglo-Saxon;21000
53082;Walliyullah;supporter of God;Male;Arabic;0
53083;Wally;Variant of Walter rules: conquers.;Male;German;26000
53084;Walmond;Mighty protector;Male;German;64
53085;Walsh;From Wales;Male;English;184000
53086;Walt;Variant of Walter rules: conquers.;Male;German;165000
53087;Walten;Ruler;Male;German;121
53088;Walter;Powerful ruler;Male;German;396000
53089;Walthari;Powerful ruler;Male;German;10
53090;Walton;From the Welshman's farm;Male;English;105000
53091;Walton;powerful ruler;Male;German;105000
53092;Walton;ruler;Male;German;105000
53093;Walton;Variant of Walter rules: conquers.;Male;German;105000
53094;Waluyo;Selamat. Lucky.;Male;Indonesia;4000
53095;Walworth;From the Welshman's farm;Male;English;3000
53096;Walwyn;Welsh friend;Male;English;984
53097;Wamblee;Eagle (Sioux);Male;Native American;16
53098;Wamblee;Sioux name meaning &quot, eagle.&quot, WAMBLEESKA;Male;Native;16
53099;Wambleesha;White eagle (Sioux);Male;Native American;2
53100;Wambli Waste;Good eagle (Dakota);Male;Native American;1
53101;Wambli-Waste;Dakota name meaning &quot, good eagle.&quot,;Male;Native;2
53102;Wamboi;Kikuyu of Kenya name meaning &quot,singer.&quot,;Female;African;175
53103;Wambua;Kamba of Kenya name meaning &quot,born during the rainy season.&quot,;Male;African;3000
53104;Wambui;Kikuyu of Kenya name meaning &quot,singer.&quot,;Female;African;6000
53105;Wamocha;Luhya of Kenya name meaning &quot,never satisfied.&quot,;Male;African;12
53106;Wamukota;left-handed;Male;Egyptian;85
53107;Wan;gentle, gracious, beautiful, lovely;Female;Chinese;141000
53108;Wanageeska;Sioux name meaning &quot, white spirit.&quot, WANAHTON;Male;Native;4
53109;Wanageeska;White spirit (Sioux);Male;Native American;4
53110;Wanahton;Charger (Sioux);Male;Native American;0
53111;Wanda;Wanderer;Female;German;83000
53112;Wande;Wanderer;Female;German;1000
53113;Wandy;Wanderer;Female;German;5000
53114;Waneta;Charger;Female;Native American;1000
53115;Wanetta;Pale;Female;English;1000
53116;Wangari;Kikuyu of Kenya name. Meaning unknown.;Female;African;2000
53117;Wang'ombe;Kikuyu of Kenya name meaning &quot,one who owns many cows.&quot,;Male;African;0
53118;Wanikiy;Savior (Sioux);Male;Native American;0
53119;Wanjala;Luya of Kenya name meaning &quot,famine.&quot,;Male;African;1000
53120;Wanjohi;Kikuyu of Kenya name meaning &quot,brewer.&quot,;Male;African;2000
53121;Wann;dark;Male;Anglo;4000
53122;Wann;Dark;Male;Anglo-Saxon;4000
53123;Wann;Pale;Female;English;4000
53124;Wanrrick;Fortress;Male;English;1
53125;Wanyika;Swahili name meaning &quot,of the bush.&quot,;Female;African;55
53126;Wapi;Lucky;Male;Native American;4000
53127;Waqi;Falling;Female;Arabic;318
53128;Waquini;Cheyenne name meaning &quot, hook nose.&quot,;Male;Native;2
53129;Waquini;Hook nose (Cheyenne);Male;Native American;2
53130;War;wary;Male;English;157000
53131;Ward;Bard. Surname.;Male;Irish;276000
53132;Ward;Guard;Male;English;276000
53133;Warda;Guardian;Female;German;11000
53134;Warda;rose;Female;Arabic;11000
53135;Warde;Guard;Male;English;3000
53136;Wardell;From the guardian's hill;Male;English;4000
53137;Warden;Guard;Male;English;18000
53138;Wardley;From the guardian's meadow;Male;English;1000
53139;Ware;Wary;Male;English;55000
53140;Ware;wise;Male;Anglo;55000
53141;Ware;Wise;Male;Anglo-Saxon;55000
53142;Wareine;Gamekeeper;Male;English;1
53143;Waren;Loyal;Male;German;2000
53144;Warenhari;Defending warrior;Male;German;0
53145;Warfield;From the field by the weir;Male;English;5000
53146;Warford;From the farm by the weir;Male;English;1000
53147;Warian;attend;Male;Anglo;51
53148;Warian;Attend;Male;Anglo-Saxon;51
53149;Warleigh;From the weir meadow;Male;English;20
53150;Warley;From the weir meadow;Male;English;4000
53151;Warner;Defender.;Male;English;250000
53152;Warner;Defending warrior;Male;German;250000
53153;Warrane;Warden of the game;Male;French;119
53154;Warren;Gamekeeper Defender.;Male;English;264000
53155;Warren;Loyal;Male;German;264000
53156;Warrick;fortress;Male;English;5000
53157;Warton;From the farm by the weir;Male;English;1000
53158;Wartun;From the farm by the weir;Male;English;11
53159;Warwyk;Fortress;Male;English;1
53160;Washbourne;From the flooding brook;Male;English;279
53161;Washburn;from the flooding brook;Male;English;28000
53162;Washburne;From the flooding brook;Male;English;756
53163;Washington;From the intelligent one's farm;Male;English;3000000
53164;Wasim;graceful, good-looking;Male;Arabic;22000
53165;Wasim;Handsome;Male;Arabic;22000
53166;Wat;Hurdle;Male;English;17000
53167;Watelford;From the hurdle ford;Male;English;0
53168;Watford;From the hurdle ford;Male;English;35000
53169;Wathik;reliable;Male;Arabian;95
53170;Watkins;son of Watt;Male;English;90000
